title,author,publish_press,yizhe,publish_time,pages,price,series,series_url,ISBN,score,pingjiarenshu,url
人间词话 ,王国维, 上海古籍出版社,, 1998-12-01, 78, 9.80元,蓬莱阁丛书,https://book.douban.com/series/48, 9787532524808,9.0,44679,https://book.douban.com/subject/1203426/
中国近三百年学术史（全两册） ,钱穆, 商务印书馆,, 1997-12-01, 885, 46.00,钱穆学术著作,https://book.douban.com/series/8726, 9787100021654,8.8,503,https://book.douban.com/subject/1014006/
国故论衡 ,章太炎          /                    陈平原, 上海古籍出版社,, 2003-4, 147, 12.00元,蓬莱阁丛书,https://book.douban.com/series/48, 9787532533510,8.7,178,https://book.douban.com/subject/1399660/
八十忆双亲 师友杂忆 ,钱穆, 生活·读书·新知三联书店,, 2005-03, 350, 22.50元,钱穆作品系列（三联2001版）,https://book.douban.com/series/914, 9787108022431,9.0,1292,https://book.douban.com/subject/1270551/
春秋左傳注（全四冊） ,杨伯峻, 中华书局,, 1990-01-01, 1736, 71.70,中國古典名著譯注叢書,https://book.douban.com/series/46677, 9787101002621,9.4,982,https://book.douban.com/subject/1008094/
从大历史的角度读蒋介石日记 ,[美国]            黄仁宇, 九州出版社,, 2008-1, 342页, 38.00元,,, 9787801957450,8.1,1630,https://book.douban.com/subject/2567326/
现代中国的历程 ,[美国]            黄仁宇, 中华书局,, 2011-4, 270, 32.00元,,, 9787101078923,8.0,896,https://book.douban.com/subject/6060491/
明代的漕运 ,黄仁宇, 新星出版社,, 2005-4-1, 270, 25.00元,,, 9787801487674,7.8,421,https://book.douban.com/subject/1322125/
李光耀：新加坡赖以生存的硬道理 ,Singapore, Singapore: Straits Times Press,, 2011-1, 522, 39新元,,, 9789814266727,9.1,228,https://book.douban.com/subject/5920388/
李光耀回忆录 : 我一生的挑战——新加坡双语之路,(新加坡)李光耀, 译林出版社,, 2013-11, 346, 38.00元,传记译林,https://book.douban.com/series/33076, 9787544741828,7.4,729,https://book.douban.com/subject/25551562/
经济腾飞路 : 李光耀回忆录（1965-2000）,[新加坡]            李光耀, 外文出版社,, 2001-9, 656, 29.00元,,, 9787119019796,8.9,501,https://book.douban.com/subject/1071819/
风雨独立路 : 李光耀回忆录（1923-1965）,李光耀, 外文出版社,, 1998-09, 542, 24.80,,, 9787119022550,8.3,761,https://book.douban.com/subject/1082102/
郭鹤年自传 : 简体本,郭鹤年 (口述)                   /                Andrew Tanzer (笔录), 商务印书馆（香港）有限公司,蔡芫, 2017-11,, HK$148,,, 9789620757594,9.0,461,https://book.douban.com/subject/27616695/
亚洲大趋势 : 中国和新兴经济体的未来,乔•史塔威尔, 中信出版社,, 2014-5, 364, 68.00元,,, 9787508644783,9.0,692,https://book.douban.com/subject/25893995/
注定一战 : 中美能避免修昔底德陷阱吗？,(美) 格雷厄姆·艾利森 (Graham Allison), 上海人民出版社,"陈定定,傅强", 2019-1-1, 380, 78.00元,,, 9787208154872,7.6,1555,https://book.douban.com/subject/30354245/
阿拉伯的劳伦斯 : 战争、谎言、帝国愚行与现代中东的形成,【美】斯科特•安德森（Scott Anderson）, 社会科学文献出版社,陆大鹏, 2014-9-1, 672, 72.00元,甲骨文丛书,https://book.douban.com/series/23971, 9787509759233,9.1,3895,https://book.douban.com/subject/25883305/
古拉格：一部历史 ,(美)安妮·阿普尔鲍姆, 新星出版社,戴大洪, 2013-4, 750, 78.00元,汉唐阳光人文图书,https://book.douban.com/series/17556, 9787513310901,9.2,2438,https://book.douban.com/subject/20503529/
关山夺路 : 王鼎钧回忆录四部曲之三,王鼎钧, 生活·读书·新知三联书店,, 2013-1, 278, 36.00元,王鼎钧作品系列,https://book.douban.com/series/15604, 9787108042293,9.2,2262,https://book.douban.com/subject/20433554/
上学记 ,何兆武          /                    文靖, 生活·读书·新知三联书店,, 2006-8, 287, 19.80元,,, 9787108025104,8.9,12699,https://book.douban.com/subject/1859140/
怒目少年 : 王鼎钧回忆录四部曲之二,王鼎钧, 生活•读书•新知三联书店,, 2013-1, 226, 32.00元,王鼎钧作品系列,https://book.douban.com/series/15604, 9787108042286,8.8,2186,https://book.douban.com/subject/20433553/
昨天的云 : 王鼎钧回忆录四部曲之一,王鼎钧, 生活•读书•新知三联书店,, 2013-1, 224, 30.00元,王鼎钧作品系列,https://book.douban.com/series/15604, 9787108042200,8.8,3073,https://book.douban.com/subject/20433556/
文学江湖 : 王鼎钧回忆录四部曲之四,王鼎钧, 生活·读书·新知三联书店,, 2013-1, 354, 45.00元,王鼎钧作品系列,https://book.douban.com/series/15604, 9787108042194,8.0,1252,https://book.douban.com/subject/20433557/
繁花 ,金宇澄, 上海文艺出版社,, 2013-3, 444, 48.00元,,, 9787532148004,8.7,23892,https://book.douban.com/subject/22714154/
寻找家园 ,高尔泰, 花城出版社,, 2004-11-03, 282, 20.00,紫地丁文丛,https://book.douban.com/series/1260, 9787536042803,9.3,4933,https://book.douban.com/subject/1005358/
七十年代 ,李陀          /                    北岛, 生活·读书·新知三联书店,, 2009-7, 585, 42.00,,, 9787108031662,8.5,5436,https://book.douban.com/subject/3662230/
艺术的故事 ,[英国]            E·H·贡布里希, 广西美术出版社,"范景中,杨成凯", 2008-04, 688, 280.00,贡布里希文集,https://book.douban.com/series/21315, 9787807463726,9.6,18039,https://book.douban.com/subject/3162991/
胡适口述自传 ,胡适 口述, 广西师范大学出版社,, 2009-7, 268, 24.00元,唐德刚作品集,https://book.douban.com/series/1985, 9787563355129,8.4,3067,https://book.douban.com/subject/1418648/
胡适杂忆 ,[美国]            唐德刚, 广西师范大学出版社,, 2005-08-01, 231, 22.00,唐德刚作品集,https://book.douban.com/series/1985, 9787563354207,8.5,1822,https://book.douban.com/subject/1418650/
张学良口述历史 ,张学良 口述          /                        [美国]            唐德刚, 中国档案出版社,, 2007-7, 205, 25.00元,汉唐阳光人文图书,https://book.douban.com/series/17556, 9787801668431,7.3,2454,https://book.douban.com/subject/2142687/
书缘与人缘 ,[美国]            唐德刚, 广西师范大学出版社,, 2006-1, 279, 29.00元,唐德刚作品集,https://book.douban.com/series/1985, 9787563358496,7.6,342,https://book.douban.com/subject/1499232/
史学与红学 ,[美国]            唐德刚, 广西师范大学出版社,, 2006-4, 261, 27.00元,唐德刚作品集,https://book.douban.com/series/1985, 9787563358946,7.4,305,https://book.douban.com/subject/1578858/
白崇禧口述自传（上下） ,白崇禧口述, 中国大百科全书出版社,郭廷以 注解, 2009, 616, 86.00元,口述历史丛书,https://book.douban.com/series/812, 9787500079958,6.7,101,https://book.douban.com/subject/3694210/
辛亥：摇晃的中国 ,张鸣, 广西师范大学出版社,, 2011-1, 344, 29.80元,理想国·张鸣作品,https://book.douban.com/series/48858, 9787549503247,7.6,4140,https://book.douban.com/subject/5416832/
近代史上的鸡零狗碎 ,张鸣, 陕西人民出版社,, 2008-5, 308, 29.00元,张鸣精选集,https://book.douban.com/series/2125, 9787224084023,7.4,304,https://book.douban.com/subject/3100433/
重说中国近代史 ,张鸣, 中国致公出版社,, 2012-2, 310, 32.00元,张鸣说历史,https://book.douban.com/series/26357, 9787514502022,8.2,7565,https://book.douban.com/subject/10472702/
历史的坏脾气 : 晚近中国的另类观察,张鸣, 中国档案出版社,, 2005-10, 236, 22.00元,汉唐阳光人文图书,https://book.douban.com/series/17556, 9787801666079,7.2,1017,https://book.douban.com/subject/1431966/
再说戊戌变法 ,张鸣, 陕西人民出版社,, 2008, 302, 29.00元,张鸣精选集,https://book.douban.com/series/2125, 9787224084030,8.1,123,https://book.douban.com/subject/3100434/
民国人物过眼录 ,杨奎松, 广东人民出版社,, 2009-01, 476, 48.00元,新史学丛书,https://book.douban.com/series/1113, 9787218060859,7.8,279,https://book.douban.com/subject/3544593/
历史的进退 : 晚近旧事与集体记忆,雷颐, 广西师范大学出版社,, 2011-9, 296, 29.80元,温故书坊,https://book.douban.com/series/5470, 9787563379743,7.4,252,https://book.douban.com/subject/3335633/
唐诗三百首 ,蘅塘退士                   /                陈婉俊, 中华书局,, 1998-1-1, 229, 0.65,,, 9787101001105,9.4,18102,https://book.douban.com/subject/1013267/
楚辞 ,屈原, 山西古籍出版社,陈书彬, 2003-03-01, 180, 7.00元,中国家庭基本藏书·诸子百家卷,https://book.douban.com/series/19763, 9787805985299,9.1,3149,https://book.douban.com/subject/1393724/
牡丹亭 ,汤显祖, 人民文学出版社,, 1963-4-1, 292, 14.50元,中国古典文学读本丛书,https://book.douban.com/series/106, 9787020015092,9.0,10891,https://book.douban.com/subject/1073708/
呐喊 ,鲁迅, 人民文学出版社,, 1973年3月, 160, 0.36元,鲁迅作品集,https://book.douban.com/series/322,,9.0,112958,https://book.douban.com/subject/1449351/
庄子 ,孙通海 译注                   /                        方勇 译注, 中华书局,方勇 译注, 2007-04, 389, 20.00元,中华经典藏书,https://book.douban.com/series/162, 9787101055207,9.4,8824,https://book.douban.com/subject/2046236/
朝花夕拾 ,鲁迅, 人民文学出版社,, 1972-4, 92, 0.25元,鲁迅作品集,https://book.douban.com/series/322,,8.9,108518,https://book.douban.com/subject/1449352/
道德经 ,黄元吉, 陕西人民出版社,, 1996-10, 121, 4.50元,中国传统文化精品丛书,https://book.douban.com/series/2589, 9787224034813,9.5,14620,https://book.douban.com/subject/1059258/
孟子 ,王常则, 山西古籍出版社,, 2004-02-01, 272, 9.00元,中国家庭基本藏书·诸子百家卷,https://book.douban.com/series/19763, 9787805985312,8.9,1133,https://book.douban.com/subject/1257360/
孙子兵法 ,孙武, 上海古籍出版社,郭化若, 2006-7, 175, 20.00元,,, 9787532544400,9.4,10547,https://book.douban.com/subject/1949420/
唐诗鉴赏辞典 ,萧涤非                   /                        等, 上海辞书出版社,, 1999-11, 1536, 52.10元,中国文学鉴赏辞典大系,https://book.douban.com/series/5668, 9787532600755,9.3,4247,https://book.douban.com/subject/1021990/
世说新语 ,&lt;南朝宋&gt;刘义庆, 山西古籍出版社,里望 译注, 2004, 274, 9,,, 9787805985824,9.1,5563,https://book.douban.com/subject/1147193/
浮生六记 ,（清）沈复, 人民文学出版社,, 1999-1, 80, 5.70元,中国小说史料丛书,https://book.douban.com/series/429, 9787020028313,8.8,53830,https://book.douban.com/subject/1088581/
变化社会中的政治秩序 ,（美）塞缪尔·P·亨廷顿, 上海人民出版社,"王冠华,刘为", 2008-7, 387, 42.00元,东方编译所译丛,https://book.douban.com/series/4788, 9787208079113,9.3,2445,https://book.douban.com/subject/3163104/
论自由 ,[英]            约翰·密尔, 商务印书馆,许宝骙, 2005-1, 137, 14.00元,汉译世界学术名著丛书·政治法律社会,https://book.douban.com/series/27, 9787100020275,8.7,4519,https://book.douban.com/subject/1400195/
政府论（下篇） ,[英]            洛克, 商务印书馆,"叶启芳,瞿菊农", 1964-2, 157, 13.00元,汉译世界学术名著丛书·政治法律社会,https://book.douban.com/series/27, 9787100016841,9.0,3321,https://book.douban.com/subject/1454687/
自然权利与历史 ,[美国]            列奥·施特劳斯, 生活·读书·新知三联书店,彭刚, 2006-07-01, 336, 26.00,学术前沿,https://book.douban.com/series/1015, 9787108016416,9.1,840,https://book.douban.com/subject/1077428/
霍布斯的政治哲学 : 基础与起源,[美国]            列奥·施特劳斯, 译林出版社,申彤, 2001-09, 207, 11.80,人文与社会译丛,https://book.douban.com/series/13, 9787806572351,8.7,338,https://book.douban.com/subject/1063741/
政治学 ,[古希腊]            亚里士多德, 商务印书馆,吴寿彭, 1997-2, 522, 23.70元,汉译世界学术名著丛书（精装）,https://book.douban.com/series/4634, 9787100022682,8.9,1014,https://book.douban.com/subject/1160320/
国家篇 法律篇 ,[古罗马]            西塞罗, 商务印书馆,"苏力,沈叔平", 1999-8, 268, 15.00元,汉译世界学术名著丛书·政治法律社会,https://book.douban.com/series/27, 9787100034425,8.4,339,https://book.douban.com/subject/1245535/
论李维 ,[意大利]            尼科洛·马基雅维里, 上海人民出版社,, 2005-05, 470, 36.00,世纪人文系列丛书·世纪文库,https://book.douban.com/series/287, 9787208053625,8.7,411,https://book.douban.com/subject/1315248/
理想国 ,柏拉图, 商务印书馆,"郭斌和,张竹明", 1986-8, 448, 28.00元,汉译世界学术名著丛书·哲学,https://book.douban.com/series/24, 9787100017565,8.8,25911,https://book.douban.com/subject/1004821/
代议制政府 ,[英]J.S.密尔, 商务印书馆,汪瑄, 1997年, 266, 10.8,汉译世界学术名著丛书·政治法律社会,https://book.douban.com/series/27, 9781000068481,8.7,578,https://book.douban.com/subject/1856985/
反联邦党人赞成什么？ : 宪法反对者的政治思想,[美]斯托林, 北京大学出版社,汪庆华, 2006, 163, 18.00元,宪政经典,https://book.douban.com/series/5028, 9787301105009,8.3,212,https://book.douban.com/subject/1781769/
辩论：美国制宪会议记录（上下） ,[美]            麦迪逊, 辽宁教育出版社,尹宣, 2003-1, 898, 60.00元,,, 9787538264494,9.4,259,https://book.douban.com/subject/1084730/
美国宪政历程 : 影响美国的25个司法大案,任东来                   /                陈伟                   /                白雪峰, 中国法制出版社,, 2014-1, 612, 35.00元,,, 9787801821386,9.1,7267,https://book.douban.com/subject/1144185/
政治学说史（上卷） ,[美] 乔治·萨拜因 著                   /                [美] 托马斯·索尔森 修订, 上海人民出版社,邓正来, 2008-6, 386, 46.00元,政治学说史,https://book.douban.com/series/17009, 9787208078628,9.0,661,https://book.douban.com/subject/3092897/
人的境况 ,[德国]            汉娜·阿伦特, 上海人民出版社,王寅丽, 2009-01, 309, 36.00元,世纪人文系列丛书·世纪文库,https://book.douban.com/series/287, 9787208083035,9.1,1497,https://book.douban.com/subject/3431988/
论革命 ,[德国]            汉娜·阿伦特, 译林出版社,陈周旺, 2007-3, 281, 19.50元,人文与社会译丛,https://book.douban.com/series/13, 9787544702171,8.9,916,https://book.douban.com/subject/2051821/
开放社会及其敌人（全二卷） ,[英国]            卡尔·波普尔, 中国社会科学出版社,陆衡 等, 1999-8, 385；431, 52.00元,西方现代思想丛书,https://book.douban.com/series/298, 9787500425144,8.8,2571,https://book.douban.com/subject/1015748/
共和的危机 ,[德国]            汉娜·阿伦特, 上海人民出版社,郑辟瑞, 2013-4, 208, 35.00元,汉娜·阿伦特作品,https://book.douban.com/series/23232, 9787208106819,8.1,233,https://book.douban.com/subject/22488897/
